global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5707.082994511426	n/a	n/a	32570796.3062415	5997.363062514872	n/a	35968363.70361776	n/a	5245.850846956014	n/a	27518951.108509127	n/a	5235.061552758912	4740.057234906136	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-4.717590663005922e-05	n/a	n/a	2.225566166368065e-09	-0.0244770355116656	n/a	0.0005991252674393	n/a	0.2006607663083457	n/a	0.0402647431354525	n/a	-0.0001230000052184	n/a	1.5129001283726427e-08	n/a	9.699999615397914e-05	n/a	9.408999253871969e-09	n/a	5.965499904754773e-09	n/a	3.55871891136292e-17	n/a	0.0
4484.322895659915	-1222.7600988515103	1495142.259343356	20109151.83253973	3717.5820688160543	-2279.7809936988174	13820416.438382654	5197401.379230367	4531.577106439032	-714.2737405169819	20535191.07160235	510186.9763921208	4314.7042146769	3384.6666669372125	19.817234	283.571869	0.4048635690002242	0.2576839390511187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.104205633685524e-05	0.0001282179629669	1.6439846027385046e-08	6.567814895306018e-09	0.139867989006504	0.1643450245181696	0.0195630543487235	0.0270092870838777	0.0093196234918053	-0.1913411428165404	8.685538202900922e-05	0.0366114329343397	3.0000014432645045e-05	0.000153000019651	9.00000865958911e-10	2.3409006013220173e-08	1.0965014674013672e-08	-9.698903113930513e-05	1.2023154680133516e-16	9.4068721613411e-09	0.0007310005887605	0.0007309946232605	5.343618607681976e-07	5.343531392358996e-07	1.0
4432.915791095395	-51.407104564519614	2642.6903997074533	19650742.41094292	3805.999917122313	88.41784830625875	14485635.369135054	7817.715899108583	4515.299382740278	-16.277723698754016	20387928.51577473	264.9642888129781	4312.81626123783	3310.670217635784	1.401099	20.04883	0.1279005229161483	0.0639133454949316	-0.0025818121	0.1283880714	0.1087298569	0.0362981509	0.055728405	-0.1608965284	0.0300935571	-0.0942855506	-0.0619125814	0.0109343617	-0.0409186797	0.0775240875	-0.0050688994	0.0695458439	-0.1660642843	0.0360961579	-0.0108253589	0.0007527649	-0.1126671654	0.0719686175	-0.0727503921	0.0359046137	-0.0935046755	0.1339731904	-0.0181189306	0.0074146401	-0.1301729622	0.0321740596	-0.0193278423	0.0844267697	-0.0503927963	0.0145248109	-0.0978712392	-0.0379350152	0.0314100681	-0.0890456202	0.0180356615	-0.0526628123	0.2121463615	0.0200350653	-0.0842805097	0.0330807187	-0.0658261819	0.0148237454	-0.0643934507	0.0116239899	-0.1167074329	2.33762e-05	0.0525200372	-0.1121973166	0.0428328015	0.0366818322	-0.0972693679	0.1171893018	-0.0934542204	0.1352285305	-0.0384460439	0.258718727	-0.0382195826	0.0038617939	-0.0666301139	0.1795853672	-0.1246938933	0.0876765621	-0.1428470575	0.0264971069	-0.0734644413	0.1907277732	-0.1745246042	0.0833914781	-0.0114424337	0.0421110879	-0.148887012	0.1447912793	0.0182579971	0.11250323	0.1124865505	0.112458753	0.0	0.0	-0.0038155985836993	-0.0038966406400361	1.518380827758138e-05	1.4558792551928103e-05	0.1942059621956104	0.0543379731891064	0.0377159557523228	0.0029526153303	0.031130956067372	0.0218113325755667	0.0009691364256686	0.0004757342287219	0.0003494130147892	0.0003194130003565	1.2208945490407769e-07	1.0202466479677659e-07	0.0001427145041916	0.0001427035391769	2.0367429706654217e-08	2.0364300093620453e-08	0.0012259755794558	0.0004949749906953	1.5030161214219846e-06	2.450002414138124e-07	0.0
4436.681304225022	3.7655131296269246	14.179089129392755	19684140.995259844	3775.41357406384	-30.586343058473176	14253747.655225497	935.5243816906102	4520.012440574131	4.713057833852872	20430512.46294491	22.21291414524193	4315.0738032202025	3300.095551619293	0.978379	13.99998	0.1594845220983963	0.0751016480558346	-0.0903326498	0.0452223383	0.022035731	-0.0489946474	0.0134841695	-0.0723231017	-0.0158127297	-0.0788093409	-0.0762335355	0.1255095717	-0.0206554096	0.0302113741	-0.1712563059	0.0363573594	-0.1439992598	0.0894763747	0.0322621951	0.0533806377	-0.0913349742	0.0444687375	0.0933761259	-0.0683801825	-0.0910147838	0.0138165095	0.2252603881	-0.0473064954	-0.138047346	0.1994150657	-0.1124647144	-0.02265203	0.0026942385	0.0555539299	-0.1004764576	0.008222597	-0.0859144851	-0.0530830676	0.0484036602	0.0027896164	0.1647930684	0.0397346148	-0.0841916001	-0.1044196773	0.0833811561	0.2679903526	-0.051698789	-0.19995596	-0.0449936688	0.0234749364	0.0014997393	0.1307226549	0.1063702197	0.129520203	-0.0634876002	0.1305763793	-0.0576867694	0.0655206871	0.0321955616	0.1849375547	0.0794147853	0.0313012931	-0.0340996982	0.2712762137	-0.0825964233	0.1249418857	-0.0159625611	-0.2108101204	-0.0479413029	-0.0534312157	0.0438415541	-0.1349350645	0.009681749	0.0313966318	-0.0167376549	0.1493816934	-0.1299887993	0.112458753	0.1123086861	0.112058723	0.0	0.0	0.0073353756404515	0.0111509742241508	0.0001243442261476	5.380773578652925e-05	0.1483491273194488	-0.0458568348761616	0.022007463576442	0.0021028493048595	0.0813249981643053	0.0501940420969333	0.0066137553264242	0.0025194418620287	0.0012010319104753	0.000851618895686	1.4424776499799488e-06	7.252547434896123e-07	-5.1263757453012815e-05	-0.0001939782616446	2.6279728282013267e-09	3.7627565990665874e-08	0.0012260318401481	5.626069230000968e-08	1.5031540730569363e-06	3.1652654980763677e-15	0.0
4442.924968518254	6.243664293231632	38.98334380657565	19739582.27588293	3778.152697994019	2.739123930179176	14274437.809359483	7.502799904880214	4519.321421730557	-0.6910188435740565	20424266.1129127	0.4775070421744264	4312.462647097794	3349.0323267727035	0.8527209999999998	12.201888	0.0896121434504819	0.0409289714547975	-0.0569972455	0.1101839529	0.0614400801	-0.0588094314	0.0238337165	-0.1130923295	-0.0187557223	0.0633860481	-0.1145600713	0.0821131347	-0.008835132	0.060674244	-0.0495603983	0.0249858682	-0.1086511831	0.1170393626	0.0237813218	-0.0374764408	-0.0776182649	-0.083293463	0.0172417993	0.0307273197	-0.1707271194	0.0745419213	0.0020642464	-0.0272405573	0.0629502463	0.015803314	-0.1223367636	0.1004297696	-0.1718231871	0.1388257956	-0.1401777489	-0.011173647	-0.0608455087	-0.0916654229	0.0016444084	-0.0232001239	0.1503436958	0.0162194481	0.0290588427	-0.0339921738	0.0473305708	0.0647633209	-0.0255107013	0.0160788373	0.0600468002	-0.0031238913	0.0874957325	-0.2069939334	0.0845933105	0.085032337	-0.1143738569	0.1324297909	0.0029475028	0.110443615	-0.005870804	0.1471628536	-0.0572374371	-0.0311996459	-0.0331572019	0.0684489109	-0.1604102568	0.0715352991	0.1382171277	-0.122740891	-0.0093895349	0.1516022414	-0.0094656231	-0.0708454147	-0.1073333987	-0.0002613693	0.1376864729	-0.0270883058	0.0663571377	0.1123698164	0.1119532386	0.1112600859	0.0	0.0	4.44652875586371e-05	-0.0072909103528928	5.315737377392033e-05	1.9771617976722873e-09	0.1659455433258472	0.0175964160063984	0.0275379233497106	0.0003096338562702	0.0555595306663718	-0.0257654674979335	0.0030868614478675	0.000663859315387	0.0009079998017427	-0.0002930321087325	8.244636399647826e-07	8.586781674827426e-08	8.595681433298807e-07	5.2123325596342696e-05	7.388573930275785e-13	2.7168410712223532e-09	0.0007920002826119	-0.0004340315575362	6.272644476573294e-07	1.883833929372997e-07	0.0
4440.672366233767	-2.252602284486784	5.074217052075078	19719571.064232204	3791.525996910134	13.37329891611489	14375669.385245385	178.8451238997597	4518.324152023462	-0.9972697070943468	20415253.14275854	0.9945468686880444	4313.362270090688	3289.971905187512	0.7837849999999998	11.215465	0.0163620234615083	0.0077889820014511	0.0123431128	0.1173023863	0.1196249059	0.0257450518	0.1071117171	-0.184838351	-0.0153081372	-0.0112752154	-0.0986265516	0.0722667047	0.0191737655	0.1037970392	-0.0396592831	0.0467968344	-0.1600645475	0.0452809481	-0.0552232467	0.0117109589	0.0177050712	-0.047192104	0.0632806137	0.0264992637	-0.0586503005	0.1428191505	0.0475333873	-0.0456904508	0.0746749974	0.0919488367	0.0581852002	0.1184835636	-0.0870215079	-0.0425524779	-0.126783927	0.0230447918	-0.0132405062	-0.1479797191	-0.0026921621	-0.0508951465	0.2087374655	-0.0202402965	-0.0134555373	0.0854280902	0.0684139098	0.0441481171	0.0191274828	-0.0187135775	-0.0797401019	0.0590770497	-0.0210822056	-0.1354867293	0.0604447592	0.072817891	-0.0806928536	0.1408265593	0.0142774045	0.1411755184	-0.0408444601	0.1735841834	-0.0875174908	-0.0334506655	-0.0770441437	0.0868372687	-0.0497849149	0.0559754149	-0.0239259112	-0.1482769028	0.0524109691	0.0853045887	-0.1267189465	0.0563591748	-0.0168445085	-0.0762293099	0.145870722	-0.0230230517	-0.0116499794	0.1122364555	0.1114207701	0.1100656827	0.0	0.0	4.9465510301160975e-06	-3.9518736528521e-05	1.5617305368106603e-09	2.4468367093542622e-11	0.1605869791079897	-0.0053585642178575	0.0257881778590299	2.871421047690297e-05	0.0501477741568834	-0.0054117565094884	0.0025147992528897	2.9287108517990068e-05	0.0008190003496368	-8.89994521059e-05	6.707615727052007e-07	7.920902475150388e-09	8.153155226509057e-07	-4.425262067897506e-08	6.647394014755196e-13	1.9582944369572508e-15	0.0007700003073858	-2.199997522609994e-05	5.929004733742266e-07	4.83998909949011e-10	0.0
4443.971025196662	3.2986589628944785	10.881150953484076	19748878.47278747	3800.979809640023	9.45381272988925	14447447.513291107	89.37457513181604	4514.54889367401	-3.775258349452088	20381151.71337323	14.2525756051077	4309.714654080952	3275.683174403847	0.652407	9.335531	0.0501059392447644	0.0279873727620112	0.0122383401	0.0915713086	0.0758497098	0.007491337	0.1412264619	-0.1101101816	-0.0341885742	-0.1097346689	-0.0574609868	0.0567807642	0.0181985265	0.092016241	0.0491012106	0.029956658	-0.1229182911	0.0574146747	-0.1062537877	0.0812652306	0.0586405392	-0.1142368257	-0.0400140761	0.0751519015	0.0615654899	0.0495084976	0.0174026278	-0.0660736393	0.123409297	-0.0342662718	-0.056899036	-0.0309642438	-0.1239051091	0.0457278931	-0.054646201	0.0838872531	0.0065597079	-0.0955767744	0.0895637019	-0.0893208347	0.1458173155	0.0306784486	0.0341247601	0.0993324091	0.0248333375	0.1035205149	0.0450775183	0.0459995217	0.0036923995	-0.0693101771	0.0598079836	0.0629346206	-0.0637469931	0.0283547806	-0.0334451419	0.1539180353	0.0142093255	0.1302137344	-0.0522957226	0.1088240579	-0.0437322553	-0.097344281	-0.0819853489	0.0488032855	0.0082808163	0.0873688686	-0.0066609143	-0.1033837548	0.0645936222	-0.0323645232	-0.0219467713	-0.0092775243	-0.0243951711	0.0279967782	0.0566870268	-0.0648984087	-0.0834906234	0.112058723	0.1107121224	0.1084797619	0.0	0.0	1.494010761859954e-05	9.993556588483443e-06	9.987117328722084e-11	2.2320681565533604e-10	0.1377685377873092	-0.0228184413206805	0.0189801700040532	0.0005206812643053	0.0655229786605247	0.0153752045036412	0.0042932607325475	0.0002363969135287	0.0010060002972602	0.0001869999476233	1.0120365980876103e-06	3.496898041115429e-08	8.61657506234792e-07	4.6341983583886304e-08	7.424536580507606e-13	2.147579442489188e-15	0.0007190005997157	-5.099970767010007e-05	5.169618623915362e-07	2.600970182435664e-09	0.0
4436.63153573728	-7.339489459382094	53.86810552438086	19683699.38389853	3736.395540421384	-64.58426921863929	13960651.634480806	4171.127830505679	4513.75721745629	-0.7916762177201235	20374004.21813875	0.6267512337036404	4307.285931733864	3279.674638626423	0.955818	13.677134	0.0409945398265865	0.0296431192443255	0.0412184947	-0.0370750426	0.0211940539	-0.0067091354	0.0697293177	0.0727244614	-0.1277011077	-0.0078586944	-0.0104807882	0.077758605	0.0193711013	0.0222812637	0.0939073253	0.1113737096	-0.0797639036	-0.0420786671	-0.0985973544	0.1170283387	-0.0113460535	-0.0095870401	0.0437509583	-0.0832097655	0.1346078394	-0.0464692341	-0.060635835	-0.0667622831	-0.0393232102	-0.0638129166	0.0134085756	-0.0679023253	-0.14721793	-0.1740589829	-0.0009872401	0.0933052619	0.0141340111	-0.0052133047	0.1152606139	0.0331943346	0.0501912396	-0.0215870417	-0.0082239456	0.151090476	0.056527283	-0.0492455884	-0.1127230252	0.1157845904	0.0713074198	-0.1250882591	-0.0530670339	0.1324642479	-0.0542599404	-0.0200187844	-0.0063587131	0.1491659426	-0.0304129623	0.046862361	-0.1352879915	0.0904724987	-0.0019348637	0.0004904905	-0.1025343042	-0.0460725595	-0.0071817578	0.0422652978	0.1628894381	-0.0138315811	0.1303221467	-0.0498588843	-0.0426224751	0.0527331186	-0.0168425332	0.0301873626	-0.1170429951	-0.1237218178	0.0043540102	0.1118366891	0.1098284161	0.1065079649	0.0	0.0	7.749738571760645e-05	6.255727809900691e-05	3.913413043156489e-09	6.005844793063472e-09	0.1377022552703266	-6.628251698259646e-05	0.0189619111065341	4.393372057548188e-09	0.0811900590169614	0.0156670803564367	0.0065918256831776	0.000245457406895	0.0006479468898111	-0.000358053407449	4.1983517201587773e-07	1.282022425859112e-07	0.0001467330315618	0.0001458713740555	2.153058255131619e-08	2.1278457768858623e-08	0.000718952987719	-4.7611996699934746e-08	5.168933985500766e-07	2.266902229754597e-15	0.0
4439.786175707115	3.1546399698354435	9.951753339283368	19711701.28600001	3748.0401109608297	11.644570539445796	14047804.673371268	135.59602304812893	4511.365683797855	-2.391533658435037	20352420.33294889	5.719433239427673	4307.251596483394	3283.420702345828	0.795088	11.377195	0.0660384804983155	0.0401292049218408	0.0802083287	-0.0763868446	-0.0703202625	-0.0211398718	0.0741606032	0.0545918532	-0.0243187778	0.0067575487	0.0311574894	0.1329797953	0.029778756	0.0627448807	0.1263908598	0.1102861773	-0.0879309593	-0.0247961528	-0.0180248931	0.1477343328	-0.0059733461	0.0337834741	0.1119578082	0.0821030625	0.0793136832	-0.0930928706	-0.1347793544	0.0432308589	-0.0967382792	-0.0348578286	0.0499514155	-0.1492813322	0.0824639867	-0.0051312967	0.017504927	0.0960472888	-0.0413276862	-0.0546952407	0.1243177867	0.0141929091	0.0243664387	-0.0326300744	0.0232627274	0.1349029258	0.0879328321	-0.1106956654	-0.1162519576	-0.0036304173	0.0201258692	-0.1296945161	-0.0395862299	0.0481318372	-0.0047545638	-0.0604619865	0.0477516531	0.1092062617	-0.0301302428	0.0319390577	-0.1364918489	0.0499774261	0.0196092901	-0.0436747704	-0.13248563	-0.0871492075	0.0657791264	-0.1028543175	0.20375452	0.0650291565	0.2251902578	-0.1341229321	0.1079159602	-0.093486428	0.095950409	-0.0771465164	-0.0772831527	-0.0393236767	-0.0192926185	0.1115704417	0.1087710484	0.1041573055	0.0	0.0	0.0001094674307893	3.197004507169355e-05	1.0220837818861171e-09	1.1983118403610184e-08	0.1068413945757669	-0.0308608606945596	0.0114150835948947	0.000952392722809	0.1035590793134275	0.0223690202964661	0.0107244829082447	0.0005003730690237	0.0005390001923497	-0.0001089466974614	2.905212073530136e-07	1.1869382887745822e-08	1.9377047943969217e-07	-0.0001465392610823	3.7546998702288166e-14	2.1473755038564155e-08	0.0007189996184196	4.6630700600001386e-08	5.169604512875305e-07	2.1744222384469695e-15	0.0
4444.634102610164	4.847926903048574	23.502395257302137	19754772.30608525	3755.919404857655	7.879293896825402	14106930.57578628	62.08327231255003	4519.962907502889	8.597223705033684	20430064.68520197	73.91225543439312	4315.2626110287765	3321.381068020002	0.8196839999999999	11.729156	0.0578419240772005	0.0291693240163765	-0.01153986	-0.1046532644	0.0140472166	-0.0439830836	0.102297284	0.0739175454	-0.1011016884	0.0283259885	-0.0948149064	0.1171961535	0.0709891444	0.0127620364	0.0366764742	0.0672495507	-0.0421719689	-0.0388400836	0.0114681538	0.1141203215	-0.0189128206	-0.0335092846	0.076008506	-0.0880140946	0.0014874358	0.0185435807	-0.1300873831	-0.0231133915	-0.0406723412	-0.1537587604	0.0147208437	-0.0070623931	-0.008642613	0.0239256799	-0.0875597775	0.1242241746	-0.0291675579	0.0294716245	0.0739361068	0.0930332587	0.0174610168	0.0255152499	-0.0347209107	0.1371889678	0.0509803846	-0.0364460331	-0.0512174061	0.1141315869	0.0756264156	-0.0807386133	0.0031546462	0.0341255308	0.0586902366	-0.0720903986	0.0189290116	0.0941686048	0.0181833376	-0.0566511483	-0.097731431	0.0492417825	-0.0756209822	0.0320536333	-0.0113599919	-0.0838920507	0.1013306459	-0.0925911746	0.084260316	0.1309786016	0.101494711	-0.1684650951	0.1224803136	-0.1120376417	-0.0669896835	-0.1157277882	-0.0238241788	0.0305453889	0.237768534	0.1112600859	0.1075416914	0.1014361455	0.0	0.0	-0.0072284839763057	-0.007337951407095	5.38455308528875e-05	5.225098059570827e-05	0.0978088141487631	-0.0090325804270037	0.0095665641251872	8.1587509170292e-05	0.0749423592814224	-0.0286167200320051	0.0056163572146657	0.0008189166653901	0.0002820001290005	-0.0002570000633492	7.952407275629863e-08	6.60490325614928e-08	1.0137913730723369e-07	-9.239134213245849e-08	1.0277729481158942e-14	8.536160101036997e-15	0.0007190006079502	9.89530599929296e-10	5.169618742327572e-07	9.791708081964327e-19	0.0
