global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	w_comp_cor_00	a_comp_cor_00	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147
5723.242837773166	n/a	n/a	32755508.58012184	6664.101195607105	n/a	44410244.745292045	n/a	5033.342883270935	n/a	25334540.58057417	n/a	5193.454212378103	6727.785529879575	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2236173437445643	n/a	0.0500047164233746	n/a	-2.2217789926237828	n/a	n/a	4.936301892064351	34.35702269304426	n/a	1180.405008330358	n/a	-0.0443239522933982	n/a	0.0019646127469074	n/a	-0.0037529009131316	n/a	1.4084265263783996e-05	n/a	0.004221965132395	n/a	n/a	1.7824989579159126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4338.016301456852	-1385.2265363163142	1918852.556914893	18818385.43170538	3794.194581101061	-2869.906614506044	14395912.519256655	8236363.975985544	4251.727468028919	-781.6154152420158	18077186.462391604	610922.6573439488	4183.494271352782	5230.946344702284	6.643939	86020653056.0	3.9258487277843175	1.867265668344782	-0.0260886886	0.0410342255	-0.046998604	-0.0522455586	-0.0749085301	0.1227986201	-0.0445437824	-0.0027790374	0.0024121499	-0.0181680462	0.0117686572	-0.0138309737	0.0004327264	-0.0579570969	0.0165408075	-0.0199241539	0.040904824	0.0463583924	-0.0041988399	-0.0109325608	0.0121375807	-0.0011884421	0.0276901179	-0.0200565069	0.0063646178	-0.1861917524	0.0450618844	-0.0040229619	0.1121489578	0.1121325392	0.1121051767	0.0	0.0810278711353902	-0.1425894726091741	0.0065655159007334	0.0203317576989624	-0.6264564089171074	1.5953225837066751	2.545054146084542	0.3924476322733181	34.02104387489105	-0.3359788181532082	1157.4314263372617	0.1128817662476265	-0.0128254628522568	0.0314984894411414	0.0001644924973746	0.0009921548370736	0.0010130100236336	0.0047659109367652	1.0261893079821469e-06	2.2713907057178148e-05	0.0049967218207936	0.0007747566883986	6.002479262183654e-07	2.4967228954394906e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4424.875869701557	86.85956824470577	7544.584595656699	19579526.462267112	3960.83983215673	166.64525105566918	15688252.175999356	27770.63969940701	4348.887380735216	97.15991270629638	18912821.450318005	9440.048637095131	4286.59751816337	5412.985417655818	1.093728	14160757760.0	0.2385100741263328	0.1184945091732873	-0.0341248273	0.0603701861	-0.057712063	-0.0637164183	-0.0694738408	0.1321990221	-0.0482937615	-0.0065820159	0.0100786768	-0.0055265808	0.0157144068	-0.0084887789	-0.0080440014	-0.0731801665	0.0209249444	-0.0096991838	-0.0032813741	-0.0019591903	-0.0005490423	-0.005989114	0.0083864228	-0.0018750504	-0.020934625	0.0237532442	-0.0181545809	0.1839755026	-0.0309361556	0.0082492162	0.1121051767	0.1119574576	0.1117114032	0.0	0.0406804918329868	-0.0403473793024034	0.0016549024157737	0.001627911016572	-0.6758529385395633	-0.0493965296224558	0.0024400171387421	0.4567771945325627	34.06817642455137	0.0471325496603185	1160.6406448943576	0.0022214772374823	-0.0143134351289014	-0.0014879722766446	0.0002048744251892	2.2140614960629144e-06	0.0015351650936599	0.0005221550700262	2.3567318647918096e-06	2.7264591715417017e-07	0.0050192667849458	2.2544964152200128e-05	5.082754086239887e-10	2.5193039058460145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4401.985718935231	-22.89015076632677	523.95900210517	19377478.26970972	3914.733871715695	-46.10596044103522	15325141.286358155	2125.759588190305	4328.455165872364	-20.43221486285165	18735524.122967158	417.475404201736	4258.06734532566	5399.071198184187	0.552636	7155108864.0	0.0549649705351392	0.0314769364489317	-0.03372879	0.0560850262	-0.0567775601	-0.0616945776	-0.0700615419	0.1275860026	-0.0471457035	-0.0024969309	0.0046145736	-0.0182559961	0.0124341627	-0.0156901734	-0.0013155189	-0.0470548309	0.0087194902	-0.0114388641	0.0171530156	0.0253627813	-0.0024925491	-0.0080698158	0.0153192604	-0.0063279567	0.0150251666	-0.0197163728	0.008809381	-0.2122975794	0.0567029873	-0.0242687143	0.1120176316	0.1116075676	0.1109252393	0.0	0.0471427205808367	0.0064622287478499	0.0022224361037628	4.1760400389537694e-05	-0.6829289039118294	-0.007075965372266	5.006928594950848e-05	0.4663918877982126	34.058971799139314	-0.0092046254120532	1160.013560014567	8.47251289762164e-05	-0.0142815378218387	3.18973070626994e-05	0.0002039623225566	1.017438197852133e-09	0.0011322280573886	-0.0004029370362712	1.281940373937963e-06	1.6235825519909888e-07	0.0052288754616712	0.0002096086767254	4.393579735857349e-08	2.734113859366721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4403.273577679814	1.2878587445829908	1.6585801459988772	19388818.199893184	3906.924717737976	-7.809153977718779	15264060.750071963	60.98288584772103	4329.980585149565	1.5254192772008537	18748731.86777217	2.326903971255975	4263.003733966368	5359.249261339725	0.45197	5851757056.0	0.1014116243055964	0.0379338116312008	-0.0325787749	0.0565137991	-0.0585967799	-0.063960933	-0.0694615118	0.1325209848	-0.0487030515	-0.0063881261	0.0113246439	-0.0045121383	0.0178870134	-0.0073550518	-0.0033419647	-0.0925538687	0.0304631472	-0.0115387896	0.0042165486	0.0041824156	0.0008050459	-0.0065145751	0.0064764981	-0.0021029215	-0.0166172702	0.0203553004	-0.0176597772	0.1666031301	-0.0296307698	0.0085935021	0.1118863567	0.1110834157	0.1097494464	0.0	0.0507455792623829	0.0036028586815462	0.0025751138146747	1.2980590679192837e-05	-0.6364112712926726	0.0465176326191567	0.0021638901444908	0.4050193062283557	34.054584466751166	-0.0043873323881484	1159.7147232030898	1.924868548409664e-05	-0.0136832351092009	0.0005983027126377	0.0001872309230536	3.579661359497495e-07	0.0011114715379887	-2.0756519399900072e-05	1.2353689797589662e-06	4.308330975984281e-10	0.004909858681374	-0.0003190167802972	1.017717061111921e-07	2.4106712271063635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4402.758214218718	-0.5153634610951485	0.2655994970319706	19384279.8928704	3907.438404616031	0.5136868780550685	15268074.885868276	0.2638742086859628	4334.371082408504	4.390497258938922	18786772.680019066	19.276466180750184	4260.142290004433	5415.034342391715	0.472507	6117662720.0	0.1378262391708235	0.0606990353197143	-0.0354036	0.0593321661	-0.0612756813	-0.0657045668	-0.0753775264	0.1265147898	-0.0476785447	-0.0023975813	0.0035101001	-0.0194785501	0.0125936342	-0.0150908148	0.000515812	-0.0340445977	0.0062625859	-0.0065895591	0.0132594818	0.0222417857	-0.0029313536	-0.0064681239	0.0131037652	-0.0064198058	0.0151032397	-0.0177198562	0.0096999168	-0.2089318759	0.0527497673	-0.0203697176	0.1117114032	0.1103858203	0.1081881546	0.0	0.0386042320997432	-0.0121413471626396	0.0014902867360108	0.0001474123109237	-0.6757858015782858	-0.0393745302856132	0.0015503536352126	0.4566864496148063	34.07814456682026	0.0235601000690905	1161.319937117101	0.0005550783152655	-0.0145057464798918	-0.0008225113706908	0.0002104166809388	6.765249549158224e-07	0.0011898943075792	7.842276959050013e-05	1.415848463209384e-06	6.150130790244673e-09	0.0052639297741622	0.0003540710927881	1.253663387482301e-07	2.770895666731131e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.2426621287605	-7.515552089957964	56.483523216871525	19318158.058996715	3905.4532937843705	-1.985110831660677	15252565.429931188	3.940665013976545	4323.5691473105135	-10.80193509799028	18693250.17157536	116.6818018611943	4260.337435848155	5318.154976017568	0.517423	6699195904.0	0.512399770744	0.2386732888921156	-0.0320202778	0.061341556	-0.0629110602	-0.0687117944	-0.0735224989	0.1340642718	-0.0509786131	-0.006607013	0.0060715779	-0.0081688807	0.0138601562	-0.0050384352	-0.0029371256	-0.1074999431	0.034956405	-0.0129684597	0.0037865722	0.0033214143	-0.0046196406	-0.0022858767	0.0037345366	-0.0006415421	-0.0143613816	0.0181928955	-0.0164441199	0.1824897269	-0.0315594669	0.0133670397	0.1114928394	0.1095158704	0.106246848	0.0	-0.036208304714222	-0.0748125368139652	0.0013110413302779	0.0055969156645408	-0.8448420762777289	-0.169056274699443	0.0285800240152535	0.7137581338492639	34.13296540216645	0.0548208353461916	1165.0593271454918	0.0030053239880542	-0.0179692799273573	-0.0034635334474655	0.0003228950211077	1.1996063941712253e-05	0.0012118951948707	2.2000887291499923e-05	1.468689963350692e-06	4.840390416132828e-10	0.0044752616312312	-0.000788668142931	6.219974396742331e-07	2.0027966667970137e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.869217017203	-2.373445111557885	5.633241697578021	19297299.95781733	3897.585776899114	-7.867516885256464	15191174.88828627	61.89782193979557	4327.602540256342	4.033392945828382	18728143.746433143	16.26825865545815	4255.162980576102	5445.654471044382	0.522579	6765956096.0	0.4837982316557382	0.2962285090396091	-0.0382026015	0.0636684892	-0.066456465	-0.0711152138	-0.080889921	0.125741621	-0.0473477426	-0.0007072956	0.00199464	-0.018098952	0.0123374028	-0.0174134575	0.0077899832	-0.0193272225	0.0045586402	-0.0006213708	0.017344564	0.0167998017	-0.0070844822	-0.0051906916	0.0117360044	-0.0118013461	0.0165892685	-0.023585362	0.0169437436	-0.2559716769	0.0631414322	-0.0303378528	0.1112307506	0.1084749246	0.1039323455	0.0	-0.0603232179033028	-0.0241149131890808	0.0036388906182093	0.0005815290381169	-0.7374390303111511	0.1074030459665777	0.0115354142828988	0.5438163234262509	34.08065678833621	-0.0523086138302346	1161.4911671243672	0.0027361910808406	-0.0146386698648455	0.0033306100625117	0.0002142906554119	1.109296338850485e-05	0.0035268742600036	0.0023149790651329	1.2438842045875942e-05	5.359128072003595e-06	0.0048291056769834	0.0003538440457522	1.2520560871428536e-07	2.33202616394733e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4388.2891552482815	-4.580061768921041	20.97696580713214	19257081.710069675	3896.06599912164	-1.5197777774742462	15179330.269511702	2.3097244929045595	4329.375972682515	1.7734324261728034	18743496.31284067	3.145062570201156	4260.614119033273	5290.828373692971	0.555669	7194373632.0	0.1189692723122413	0.0997644979926737	-0.0325822247	0.0666927991	-0.0708025861	-0.0758198892	-0.0780234979	0.1333561309	-0.0513011284	-0.0078264915	0.0062002866	-0.010739364	0.0143803592	-0.0096016352	0.0024619427	-0.1156065664	0.0413924315	-0.0141647663	0.0089455151	0.0022318077	-0.0033294625	-0.0038117346	-7.00198e-05	0.0026724073	-0.0160594039	0.0205581499	-0.013511615	0.1953368534	-0.0512922853	0.0165862709	0.1109252393	0.107264608	0.1012527768	0.0	-0.0717527750908004	-0.0114295571874976	0.0051484607332309	0.0001306347775022	-0.7413356268967988	-0.0038965965856476	1.5183464951281091e-05	0.5495785117064697	34.07258452017233	-0.008072268163886	1160.9410158842868	6.51615133096885e-05	-0.0157017572792538	-0.0010630874144083	0.0002465451816565	1.1301548506733248e-06	0.0034448357026712	-8.203855733239984e-05	1.186689301839818e-05	6.730324889181455e-09	0.0040628146412199	-0.0007662910357635	5.872019514914981e-07	1.6506462808910784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4405.20176866943	16.912613421148308	286.0364927332059	19405802.62268827	3905.8259178459975	9.759918724357703	15255476.10051753	95.2560135060681	4328.079253478854	-1.2967192036603592	18732270.02439408	1.681480693141556	4256.247683174728	5449.65193471329	0.604972	7832715776.0	0.1646843453811635	0.0576020026069411	-0.0403519662	0.0725406477	-0.0746808164	-0.0793594056	-0.0910778696	0.124917247	-0.0493048304	-0.0023175395	-0.0021676481	-0.0205866454	0.011917944	-0.0180993738	0.0123018513	0.0033626402	-0.0020531435	0.0027668218	0.0181216487	0.0160163201	-0.005178697	-0.0001008411	0.0077464304	-0.0067178569	0.0214528007	-0.0262744295	0.0190769279	-0.2754686466	0.0679762614	-0.0283251317	0.1105764245	0.1058868105	0.098217554	0.0	-0.0260912547743572	0.0456615203164432	0.0006807535757004	0.0020849744376089	-0.7263576112317764	0.0149780156650223	0.0002243409532616	0.5275953793943325	34.050881117360134	-0.0217034028121929	1159.462504868593	0.0004710376936283	-0.0152665830943186	0.0004351741849352	0.0002330685593757	1.8937657123401638e-07	0.0028599559598634	-0.0005848797428078	8.179348092358182e-06	3.420843135469183e-07	0.0034360404372128	-0.000626774204007	3.928459028087337e-07	1.1806373886161528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
